State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,Y.S.R.,2024-01-12,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-01-21,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-01-31,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-08,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-11,2024,02,0.0005627426,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-20,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-21,2024,02,0.0038084664,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-23,2024,02,0.0022551459,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-25,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-28,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-05,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-10,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-15,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-19,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-28,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-04-07,2024,04,0.0031428067,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-04-08,2024,04,0.0004028018,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-04-09,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-04-20,2024,04,0.0233752475,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-04-21,2024,04,0.071676431,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-04-22,2024,04,0.0029633127,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-04-26,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-04-27,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-05-02,2024,05,0.0002681003,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-05-05,2024,05,0.0034892248,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-05-10,2024,05,0.8595365497,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-05-13,2024,05,0.1978877403,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-05-15,2024,05,0.0963506565,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-06-03,2024,06,6.9678093882,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-06-19,2024,06,3.2954878297,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-06-27,2024,06,1.4470407131,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-07-31,2024,07,0.0720747477,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-03,2024,08,0.4313388158,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-07,2024,08,24.3675346338,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-16,2024,08,8.2266716642,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-20,2024,08,2.5136866227,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-21,2024,08,3.4783408875,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-29,2024,08,4.9438935318,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-03,2024,09,1.3066938146,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-10,2024,09,0.069093863,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-11,2024,09,0.0415188282,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-16,2024,09,0.0297134636,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-18,2024,09,0.0229320202,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-29,2024,09,1.0927889635,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-05,2024,10,9.1134869334,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-06,2024,10,2.394133396,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-09,2024,10,0.3723137761,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-16,2024,10,18.5536688209,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-18,2024,10,12.2466010513,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-20,2024,10,12.2994827833,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-22,2024,10,9.6623286986,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-24,2024,10,1.8227754297,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-26,2024,10,0.943693301,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-29,2024,10,0.0347288437,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-30,2024,10,0.7279572041,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-04,2024,11,0.4582269767,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-11,2024,11,0.8116610031,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-15,2024,11,9.8011056126,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-20,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-01,2024,12,15.593726387,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-08,2024,12,0.143379118,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-13,2024,12,15.4264530246,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-15,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-24,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-01-08,2024,01,0.0034459176,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-01-09,2024,01,0.8267023523,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-01-18,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-01-30,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-02-05,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-02-11,2024,02,0.0007764162,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-02-14,2024,02,7.31828e-05,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-02-18,2024,02,0.0003058408,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-02-23,2024,02,0.004660182,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-02-25,2024,02,5.43018e-05,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-02-27,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-03-02,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-03-05,2024,03,0.0013204904,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-03-07,2024,03,0.0004774348,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-03-08,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-03-09,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-03-20,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-03-23,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-03-30,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-04-03,2024,04,1.48678e-05,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-04-04,2024,04,0.1016211459,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-04-07,2024,04,0.0072744102,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-04-13,2024,04,0.1064430128,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-04-17,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-04-24,2024,04,0.0001561626,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-04-25,2024,04,0.0005621908,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-05-09,2024,05,0.0050218209,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-05-12,2024,05,0.061322195,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-05-14,2024,05,1.2225936527,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-05-19,2024,05,7.5656274322,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-05-21,2024,05,18.1617451468,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-05-22,2024,05,1.7430261443,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-05-23,2024,05,0.0010646603,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-05-30,2024,05,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-05-31,2024,05,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-06-03,2024,06,18.7681850662,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-06-11,2024,06,8.1276948855,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-06-28,2024,06,0.4549825288,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-06-30,2024,06,1.2002072912,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-07-02,2024,07,1.4689589045,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-07-05,2024,07,0.3007686087,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-07-08,2024,07,0.4154910982,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-07-14,2024,07,2.7502265684,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-07-17,2024,07,0.5130782,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-07-18,2024,07,0.6110216943,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-07-21,2024,07,1.6104374059,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-07-22,2024,07,2.2848083024,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-08-11,2024,08,0.272542775,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-08-12,2024,08,1.4728226404,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-08-14,2024,08,8.4893875724,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-08-21,2024,08,4.9646019207,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-08-23,2024,08,1.7814378013,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-09-01,2024,09,1.0624425353,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-09-02,2024,09,2.3803431314,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-09-07,2024,09,2.2461704917,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-09-09,2024,09,0.3596457897,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-09-18,2024,09,0.0086476598,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-09-21,2024,09,4.3557015879,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-09-25,2024,09,4.4766220804,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-09-28,2024,09,3.5038095403,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-10-04,2024,10,13.4291626336,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-10-07,2024,10,3.7921907114,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-10-08,2024,10,0.0278650505,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-10-14,2024,10,7.8230739154,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-10-22,2024,10,38.8959951965,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-10-28,2024,10,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-10-29,2024,10,0.0412551292,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-10-30,2024,10,0.3401022918,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-10-31,2024,10,0.7503788968,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-11-14,2024,11,0.0287346761,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-11-16,2024,11,4.0193944701,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-11-19,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-11-22,2024,11,0.0002177861,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-11-23,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-11-27,2024,11,0.1780972854,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-11-30,2024,11,0.3942874747,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-12-02,2024,12,4.6631446363,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-12-03,2024,12,13.1796142061,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-12-05,2024,12,1.2848235865,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-12-11,2024,12,0.002134919,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-12-13,2024,12,1.6744778468,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-12-19,2024,12,0.0033057097,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-12-20,2024,12,1.0707582477,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-12-23,2024,12,2.0111e-06,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-12-26,2024,12,0.2267716268,NRSC VIC MODEL
Andhra Pradesh,Anantapur,2024-12-29,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-01-01,2024,01,0.3077136211,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-01-13,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-01-17,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-01-18,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-01-21,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-02-01,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-02-06,2024,02,5.3838e-06,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-02-08,2024,02,0.0003635042,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-02-10,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-02-11,2024,02,2.6919e-06,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-02-13,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-02-14,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-02-17,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-02-22,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-02-23,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-02-24,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-03-03,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-03-06,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-03-19,2024,03,3.64625e-05,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-03-20,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-03-29,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-04-04,2024,04,0.0028027709,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-04-06,2024,04,7.1024e-06,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-04-09,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-04-13,2024,04,0.0600949308,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-04-16,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-04-18,2024,04,2.6919e-06,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-04-24,2024,04,0.0001973259,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-04-25,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-04-29,2024,04,0.0008427941,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-05-02,2024,05,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-05-05,2024,05,1.9247316731,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-05-09,2024,05,0.0199396711,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-05-11,2024,05,0.1687143209,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-05-15,2024,05,0.2817432062,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-05-16,2024,05,0.8957090422,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-05-22,2024,05,1.7029598285,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-05-23,2024,05,1.1383207944,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-05-28,2024,05,0.1224476555,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-05-29,2024,05,0.4485955299,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-06-03,2024,06,6.162096981,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-06-06,2024,06,21.4304124252,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-06-20,2024,06,13.6749763536,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-06-27,2024,06,0.6741135749,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-06-29,2024,06,0.0990421432,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-07-01,2024,07,6.3889206107,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-07-13,2024,07,1.1402891582,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-07-17,2024,07,1.8748955338,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-07-18,2024,07,3.3867182166,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-07-23,2024,07,6.95655e-05,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-07-24,2024,07,0.7107936449,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-07-25,2024,07,0.0089329314,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-07-27,2024,07,1.7978590804,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-07-30,2024,07,8.2676240474,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-07-31,2024,07,0.0401796697,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-08-01,2024,08,1.7510481665,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-08-04,2024,08,4.5595312003,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-08-05,2024,08,5.9367555617,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-08-08,2024,08,0.5863481619,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-08-09,2024,08,3.4501606819,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-08-16,2024,08,8.5000746992,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-08-18,2024,08,5.5668093395,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-08-19,2024,08,5.9616640834,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-08-22,2024,08,2.5551743428,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-08-27,2024,08,10.0161719872,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-08-29,2024,08,2.9834418231,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-09-13,2024,09,0.2404266595,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-09-16,2024,09,0.0334317466,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-09-18,2024,09,0.1576891384,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-09-20,2024,09,1.6185628653,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-09-21,2024,09,4.5059970236,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-09-25,2024,09,6.9949032512,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-09-27,2024,09,7.1771180297,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-09-30,2024,09,0.3086882407,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-10-02,2024,10,6.6081344575,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-10-07,2024,10,6.5126663994,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-10-23,2024,10,3.5575572346,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-10-25,2024,10,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-10-26,2024,10,0.2184100814,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-10-29,2024,10,0.0038635652,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-10-31,2024,10,2.2243555886,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-11-18,2024,11,0.4007324154,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-11-25,2024,11,0.0374286564,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-02,2024,12,21.7206684674,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-03,2024,12,19.9075194107,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-04,2024,12,0.9094264239,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-07,2024,12,0.0395541798,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-10,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-19,2024,12,0.9032665782,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-20,2024,12,1.8535572112,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-23,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-28,2024,12,5.740668538,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-29,2024,12,0.0094157575,NRSC VIC MODEL
Andhra Pradesh,Chittoor,2024-12-30,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-01-01,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-01-02,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-01-11,2024,01,4.68709e-05,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-01-16,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-01-21,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-01-27,2024,01,0.0874338496,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-02-03,2024,02,0.0707972009,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-02-09,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-02-12,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-02-16,2024,02,0.0156786386,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-02-28,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-02,2024,03,0.0134633835,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-03,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-05,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-07,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-10,2024,03,5.0433e-06,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-17,2024,03,0.0049370869,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-28,2024,03,4.883e-06,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-03-29,2024,03,0.0001070943,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-04-06,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-04-17,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-04-26,2024,04,0.2826848167,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-05-11,2024,05,7.0051587095,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-05-16,2024,05,6.3420097411,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-05-17,2024,05,3.416781197,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-05-24,2024,05,2.5756580197,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-05-29,2024,05,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-04,2024,06,0.0651998737,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-06,2024,06,21.5774327872,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-14,2024,06,0.1398072041,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-16,2024,06,1.4318042716,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-18,2024,06,0.0059094006,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-21,2024,06,0.4666720548,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-06-29,2024,06,8.499372172,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-07-24,2024,07,5.7085539248,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-08-02,2024,08,7.8952277592,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-08-03,2024,08,5.8023114181,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-08-04,2024,08,11.0593702949,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-08-05,2024,08,3.2743638219,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-08-08,2024,08,35.936282153,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-08-11,2024,08,3.8445823522,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-08-15,2024,08,3.7984066675,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-08-23,2024,08,13.7687783213,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-09-01,2024,09,5.4096105904,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-09-02,2024,09,1.3532310271,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-09-07,2024,09,16.9148216394,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-09-08,2024,09,0.8011530702,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-09-12,2024,09,1.4073922511,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-09-17,2024,09,0.9721433624,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-09-18,2024,09,0.0374854561,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-09-22,2024,09,10.5105995104,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-10-04,2024,10,0.5886990976,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-10-08,2024,10,4.3030708071,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-10-14,2024,10,6.2228477396,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-10-19,2024,10,9.6902388694,NRSC VIC MODEL
